latitude,longitude,DepthInMeters,ObservationDate
29.256,-88.34,76,10/20/1997
29.256,-88.34,75,10/20/1997
29.257,-88.34,76,10/20/1997
29.257,-88.34,85,10/20/1997
29.257,-88.34,86,10/20/1997
29.257,-88.34,87,10/20/1997
29.257,-88.34,79,10/20/1997
29.257,-88.34,78,10/20/1997
29.257,-88.34,70,10/20/1997
29.258,-88.34,86,10/20/1997
29.258,-88.34,86,10/20/1997
29.257,-88.34,87,10/20/1997
29.257,-88.34,79,10/20/1997
29.257,-88.34,79,10/20/1997
29.257,-88.34,79,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,73,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.258,-88.34,70,10/20/1997
29.258,-88.34,70,10/20/1997
29.258,-88.34,70,10/20/1997
29.258,-88.34,70,10/20/1997
29.258,-88.34,70,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,74,10/20/1997
29.257,-88.34,78,10/20/1997
29.257,-88.34,79,10/20/1997
29.257,-88.34,78,10/20/1997
29.257,-88.34,86,10/20/1997
29.257,-88.34,86,10/20/1997
29.257,-88.34,74,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,74,10/20/1997
29.257,-88.34,71,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,70,10/20/1997
29.256,-88.34,81,10/20/1997
29.256,-88.34,81,10/20/1997
29.256,-88.34,82,10/20/1997
29.256,-88.34,82,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,78,10/20/1997
29.257,-88.34,74,10/20/1997
29.257,-88.34,74,10/20/1997
29.258,-88.34,74,10/20/1997
29.258,-88.34,73,10/20/1997
29.258,-88.34,73,10/20/1997
29.258,-88.34,69,10/20/1997
29.258,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,69,10/20/1997
29.257,-88.34,70,10/20/1997
29.257,-88.34,72,10/20/1997
29.257,-88.34,72,10/20/1997
29.257,-88.34,71,10/20/1997
29.257,-88.34,71,10/20/1997
29.257,-88.34,76,10/20/1997
29.257,-88.34,76,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.257,-88.34,75,10/20/1997
29.256,-88.34,75,10/20/1997
29.256,-88.34,70,10/20/1997
29.239,-88.33,93,10/21/1997
29.239,-88.33,93,10/21/1997
29.239,-88.33,93,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,93,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.238,-88.33,93,10/21/1997
29.238,-88.33,93,10/21/1997
29.238,-88.33,91,10/21/1997
29.238,-88.33,91,10/21/1997
29.238,-88.33,91,10/21/1997
29.238,-88.33,91,10/21/1997
29.238,-88.33,91,10/21/1997
29.238,-88.33,91,10/21/1997
29.238,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,94,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.238,-88.33,94,10/21/1997
29.238,-88.33,92,10/21/1997
29.238,-88.33,92,10/21/1997
29.238,-88.33,92,10/21/1997
29.238,-88.33,92,10/21/1997
29.238,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,92,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.238,-88.33,89,10/21/1997
29.238,-88.33,89,10/21/1997
29.238,-88.33,87,10/21/1997
29.238,-88.33,87,10/21/1997
29.238,-88.33,87,10/21/1997
29.238,-88.33,89,10/21/1997
29.238,-88.33,89,10/21/1997
29.238,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.238,-88.33,88,10/21/1997
29.238,-88.33,88,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,87,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,86,10/21/1997
29.239,-88.33,86,10/21/1997
29.24,-88.33,92,10/21/1997
29.24,-88.33,93,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.24,-88.33,90,10/21/1997
29.24,-88.33,90,10/21/1997
29.24,-88.33,90,10/21/1997
29.24,-88.33,90,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,90,10/21/1997
29.24,-88.33,91,10/21/1997
29.24,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,91,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,90,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,89,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,87,10/21/1997
29.238,-88.33,90,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,88,10/21/1997
29.239,-88.33,92,10/21/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,95,10/22/1997
29.232,-88.32,95,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,94,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,91,10/22/1997
29.232,-88.32,85,10/22/1997
29.232,-88.32,85,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,86,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,87,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,90,10/22/1997
29.232,-88.32,88,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,89,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,92,10/22/1997
29.232,-88.32,93,10/22/1997
29.232,-88.32,93,10/22/1997
29.23,-88.32,93,10/22/1997
29.23,-88.32,93,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,89,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,90,10/22/1997
29.23,-88.32,91,10/22/1997
29.23,-88.32,91,10/22/1997
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,62,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,65,4/25/1998
29.438,-87.57,65,4/25/1998
29.438,-87.57,65,4/25/1998
29.438,-87.57,70,4/25/1998
29.438,-87.57,66,4/25/1998
29.438,-87.57,66,4/25/1998
29.438,-87.57,66,4/25/1998
29.438,-87.57,66,4/25/1998
29.438,-87.57,71,4/25/1998
29.438,-87.57,71,4/25/1998
29.438,-87.57,71,4/25/1998
29.438,-87.57,74,4/25/1998
29.438,-87.57,74,4/25/1998
29.438,-87.57,74,4/25/1998
29.438,-87.57,74,4/25/1998
29.438,-87.57,74,4/25/1998
29.438,-87.57,75,4/25/1998
29.438,-87.57,75,4/25/1998
29.438,-87.57,75,4/25/1998
29.438,-87.57,76,4/25/1998
29.438,-87.57,76,4/25/1998
29.438,-87.57,76,4/25/1998
29.438,-87.57,76,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,76,4/25/1998
29.439,-87.57,76,4/25/1998
29.439,-87.57,76,4/25/1998
29.439,-87.57,76,4/25/1998
29.439,-87.57,76,4/25/1998
29.439,-87.57,74,4/25/1998
29.439,-87.57,74,4/25/1998
29.439,-87.57,74,4/25/1998
29.439,-87.57,75,4/25/1998
29.439,-87.57,69,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,69,4/25/1998
29.439,-87.57,69,4/25/1998
29.439,-87.57,69,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.58,65,4/25/1998
29.439,-87.58,64,4/25/1998
29.439,-87.58,64,4/25/1998
29.439,-87.58,65,4/25/1998
29.439,-87.58,65,4/25/1998
29.439,-87.58,65,4/25/1998
29.439,-87.58,65,4/25/1998
29.439,-87.58,65,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,65,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,63,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.439,-87.57,64,4/25/1998
29.438,-87.58,64,4/25/1998
29.438,-87.58,64,4/25/1998
29.438,-87.58,64,4/25/1998
29.438,-87.58,63,4/25/1998
29.438,-87.58,63,4/25/1998
29.438,-87.58,63,4/25/1998
29.438,-87.58,63,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,64,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
29.438,-87.57,63,4/25/1998
