decimallongitude,decimallatitude,date_year,scientificname,depth
79.80799866,7.117000103,2006.0,Pseudanthias squamipinnis,
79.80799866,7.117000103,2006.0,Pseudanthias squamipinnis,
79.80799866,7.117000103,2006.0,Pseudanthias squamipinnis,
-174.98,-21.11,2012.0,Pseudanthias squamipinnis,8.0
-174.5,-19.96,2012.0,Pseudanthias squamipinnis,8.0
-174.33,-18.03,2012.0,Pseudanthias squamipinnis,11.0
-174.5,-19.96,2012.0,Pseudanthias squamipinnis,8.0
152.087898,-23.524627,,Pseudanthias squamipinnis,
98.326385498,7.47083330154,,Pseudanthias squamipinnis,5.3
168.356674194,-16.7900009155,,Pseudanthias squamipinnis,
30.8236103058,-30.2911109924,,Pseudanthias squamipinnis,39.0
32.6833343506,-27.5333328247,,Pseudanthias squamipinnis,
40.7666664124,-14.2166662216,,Pseudanthias squamipinnis,
120.720001221,22.0300006866,,Pseudanthias squamipinnis,
178.39956665,-18.1590824127,,Pseudanthias squamipinnis,12.0475
97.6774978638,8.66083335876,,Pseudanthias squamipinnis,17.0
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
120.819999695,21.9400005341,,Pseudanthias squamipinnis,
43.375,-11.8594446182,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.9000015259,-26.7666664124,,Pseudanthias squamipinnis,22.5
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.0,-27.0,,Pseudanthias squamipinnis,
31.0166664124,-29.9333324432,,Pseudanthias squamipinnis,29.0
57.366235,-20.277157,1973.0,Pseudanthias squamipinnis,
40.1166648865,-3.20000004768,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
29.1499996185,-31.9833335876,,Pseudanthias squamipinnis,
31.0,-29.8500003815,,Pseudanthias squamipinnis,
32.6941680908,-27.5200004578,,Pseudanthias squamipinnis,28.5
123.385002136,9.43666648865,,Pseudanthias squamipinnis,20.6
31.0499992371,-29.8666667938,,Pseudanthias squamipinnis,
30.4633331299,-30.9033336639,,Pseudanthias squamipinnis,37.5
57.3333320618,-20.2000007629,,Pseudanthias squamipinnis,57.5
119.559997559,23.5699996948,,Pseudanthias squamipinnis,
39.3833351135,-4.65000009537,,Pseudanthias squamipinnis,
120.739997864,22.0100002289,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,22.5
30.7813892365,-30.2508335114,,Pseudanthias squamipinnis,25.0
32.6166648865,-27.8299999237,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
30.8166675568,-30.25,,Pseudanthias squamipinnis,
120.699996948,21.9799995422,,Pseudanthias squamipinnis,
43.6388893127,-12.3919448853,,Pseudanthias squamipinnis,
120.739997864,22.0100002289,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,17.5
30.8105564117,-30.2805557251,,Pseudanthias squamipinnis,22.0
43.7077789307,-12.3852777481,,Pseudanthias squamipinnis,21.0
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,22.0
40.5666656494,-12.25,,Pseudanthias squamipinnis,
43.5,-23.3333339691,1992.0,Pseudanthias squamipinnis,
120.709999084,21.9799995422,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.7166671753,-27.4500007629,,Pseudanthias squamipinnis,39.0
32.6977767944,-27.5188884735,,Pseudanthias squamipinnis,25.5
30.8166675568,-30.2999992371,,Pseudanthias squamipinnis,28.0
119.559997559,23.5699996948,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
105.566673279,-10.4499998093,,Pseudanthias squamipinnis,13.5
119.880261438,8.90034993219,,Pseudanthias squamipinnis,
178.381,-18.1411,1971.0,Pseudanthias squamipinnis,
32.9000015259,-26.7666664124,,Pseudanthias squamipinnis,23.5
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.6897239685,-27.521944046,,Pseudanthias squamipinnis,17.5
32.6930541992,-27.531665802,,Pseudanthias squamipinnis,23.5
32.6972236633,-27.5233325958,,Pseudanthias squamipinnis,27.0
45.0,-14.0,1975.0,Pseudanthias squamipinnis,
121.18182,13.48549,2000.0,Pseudanthias squamipinnis,
43.2666664124,-11.5833330154,,Pseudanthias squamipinnis,
119.559997559,23.5599994659,,Pseudanthias squamipinnis,
40.599445343,-12.4891662598,,Pseudanthias squamipinnis,
32.6266670227,-27.8233337402,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.0,-27.0,,Pseudanthias squamipinnis,
43.0166664124,-11.8166666031,,Pseudanthias squamipinnis,
31.0166664124,-29.9333324432,,Pseudanthias squamipinnis,
123.166656494,9.61666679382,,Pseudanthias squamipinnis,4.1
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
26.9166660309,-33.5999984741,,Pseudanthias squamipinnis,
167.5,-17.5,,Pseudanthias squamipinnis,
32.7019462585,-27.5027770996,,Pseudanthias squamipinnis,29.0
125.6024217,-8.15301334,2013.0,Pseudanthias squamipinnis,20.45
125.6024217,-8.15301334,2013.0,Pseudanthias squamipinnis,20.45
125.6024217,-8.15301334,2013.0,Pseudanthias squamipinnis,20.45
125.5627068,-8.19646027,2013.0,Pseudanthias squamipinnis,16.4
125.5627068,-8.19646027,2013.0,Pseudanthias squamipinnis,16.4
125.5627068,-8.19646027,2013.0,Pseudanthias squamipinnis,16.4
125.6426194,-8.13593094,2013.0,Pseudanthias squamipinnis,4.65
125.6426194,-8.13593094,2013.0,Pseudanthias squamipinnis,4.65
124.1588193,-9.29234943,2013.0,Pseudanthias squamipinnis,13.8
125.1152498,-8.65055499,2013.0,Pseudanthias squamipinnis,12.2
125.1152498,-8.65055499,2013.0,Pseudanthias squamipinnis,12.2
125.101837,-8.68075926,2013.0,Pseudanthias squamipinnis,17.8
125.101837,-8.68075926,2013.0,Pseudanthias squamipinnis,17.8
125.101837,-8.68075926,2013.0,Pseudanthias squamipinnis,17.8
124.2295495,-9.23607694,2013.0,Pseudanthias squamipinnis,8.4
124.2295495,-9.23607694,2013.0,Pseudanthias squamipinnis,8.4
124.2295495,-9.23607694,2013.0,Pseudanthias squamipinnis,8.4
124.3852662,-9.19177439,2013.0,Pseudanthias squamipinnis,12.75
125.1909764,-8.61211206,2013.0,Pseudanthias squamipinnis,10.0
125.1909764,-8.61211206,2013.0,Pseudanthias squamipinnis,10.0
169.180282593,-18.7269439697,,Pseudanthias squamipinnis,
98.368057251,7.58611106873,,Pseudanthias squamipinnis,19.05
32.7000007629,-27.5166664124,,Pseudanthias squamipinnis,
125.8602526,-8.4735452,2013.0,Pseudanthias squamipinnis,14.0
125.8602526,-8.4735452,2013.0,Pseudanthias squamipinnis,14.0
120.709999084,21.9799995422,,Pseudanthias squamipinnis,
127.1033338,-8.36278866,2013.0,Pseudanthias squamipinnis,10.7
127.3202945,-8.44650786,2013.0,Pseudanthias squamipinnis,9.85
45.2125015259,-12.9811115265,,Pseudanthias squamipinnis,4.5
127.3202945,-8.44650786,2013.0,Pseudanthias squamipinnis,9.85
126.417,-8.414,2013.0,Pseudanthias squamipinnis,14.5
126.417,-8.414,2013.0,Pseudanthias squamipinnis,14.5
126.417,-8.414,2013.0,Pseudanthias squamipinnis,14.5
126.417,-8.414,2013.0,Pseudanthias squamipinnis,14.5
43.6563873291,-12.3977775574,,Pseudanthias squamipinnis,
126.4412227,-8.42210362,2013.0,Pseudanthias squamipinnis,13.4
126.4412227,-8.42210362,2013.0,Pseudanthias squamipinnis,13.4
125.9759207,-8.48560961,2013.0,Pseudanthias squamipinnis,12.1
126.3839697,-8.42505606,2013.0,Pseudanthias squamipinnis,8.2
126.3839697,-8.42505606,2013.0,Pseudanthias squamipinnis,8.2
127.309,-8.418,2013.0,Pseudanthias squamipinnis,5.0
127.3194202,-8.4082283,2013.0,Pseudanthias squamipinnis,12.2
127.3414184,-8.44447978,2013.0,Pseudanthias squamipinnis,9.1
127.3414184,-8.44447978,2013.0,Pseudanthias squamipinnis,9.1
127.3414184,-8.44447978,2013.0,Pseudanthias squamipinnis,9.1
45.2222213745,-12.9583330154,,Pseudanthias squamipinnis,
126.3717493,-8.42236673,2013.0,Pseudanthias squamipinnis,4.3
126.3717493,-8.42236673,2013.0,Pseudanthias squamipinnis,4.3
126.4412227,-8.42210362,2013.0,Pseudanthias squamipinnis,16.2
126.4412227,-8.42210362,2013.0,Pseudanthias squamipinnis,16.2
125.9759207,-8.48560961,2013.0,Pseudanthias squamipinnis,12.1
126.3444937,-8.44099198,2013.0,Pseudanthias squamipinnis,12.65
32.8666648865,-26.8833332062,,Pseudanthias squamipinnis,
126.3444937,-8.44099198,2013.0,Pseudanthias squamipinnis,12.65
126.3839697,-8.42505606,2013.0,Pseudanthias squamipinnis,7.55
126.3839697,-8.42505606,2013.0,Pseudanthias squamipinnis,7.55
126.4270889,-8.41959156,2013.0,Pseudanthias squamipinnis,14.4
126.4270889,-8.41959156,2013.0,Pseudanthias squamipinnis,14.4
126.4121056,-8.41600872,2013.0,Pseudanthias squamipinnis,15.3
126.4121056,-8.41600872,2013.0,Pseudanthias squamipinnis,15.3
127.3414184,-8.44447978,2013.0,Pseudanthias squamipinnis,9.45
127.3414184,-8.44447978,2013.0,Pseudanthias squamipinnis,9.45
127.3414184,-8.44447978,2013.0,Pseudanthias squamipinnis,9.45
125.9510745,-8.47829221,2013.0,Pseudanthias squamipinnis,9.25
125.9510745,-8.47829221,2013.0,Pseudanthias squamipinnis,9.25
125.9510745,-8.47829221,2013.0,Pseudanthias squamipinnis,9.25
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
125.9759207,-8.48560961,2013.0,Pseudanthias squamipinnis,12.6
125.9759207,-8.48560961,2013.0,Pseudanthias squamipinnis,12.6
127.307,-8.422,2013.0,Pseudanthias squamipinnis,14.4
127.307,-8.422,2013.0,Pseudanthias squamipinnis,14.4
127.307,-8.422,2013.0,Pseudanthias squamipinnis,14.4
127.307,-8.422,2013.0,Pseudanthias squamipinnis,14.4
29.1499996185,-31.9833335876,,Pseudanthias squamipinnis,
127.1033338,-8.36278866,2013.0,Pseudanthias squamipinnis,9.75
126.3839697,-8.42505606,2013.0,Pseudanthias squamipinnis,7.55
126.3839697,-8.42505606,2013.0,Pseudanthias squamipinnis,7.55
127.1033338,-8.36278866,2013.0,Pseudanthias squamipinnis,9.75
127.1033338,-8.36278866,2013.0,Pseudanthias squamipinnis,9.75
126.3291798,-8.44955703,2013.0,Pseudanthias squamipinnis,4.7
125.9333509,-8.47726291,2013.0,Pseudanthias squamipinnis,12.6
125.9333509,-8.47726291,2013.0,Pseudanthias squamipinnis,12.6
125.9630136,-8.4849518,2013.0,Pseudanthias squamipinnis,4.35
127.2407764,-8.37833382,2013.0,Pseudanthias squamipinnis,8.9
127.2407764,-8.37833382,2013.0,Pseudanthias squamipinnis,8.9
32.0,-27.0,,Pseudanthias squamipinnis,
127.2218369,-8.36473268,2013.0,Pseudanthias squamipinnis,16.2
125.9333509,-8.47726291,2013.0,Pseudanthias squamipinnis,12.0
125.8730902,-8.4741772,2013.0,Pseudanthias squamipinnis,14.05
125.8730902,-8.4741772,2013.0,Pseudanthias squamipinnis,12.5
125.8730902,-8.4741772,2013.0,Pseudanthias squamipinnis,12.5
31.0499992371,-29.8666667938,,Pseudanthias squamipinnis,
127.1736055,-8.33833396,2013.0,Pseudanthias squamipinnis,12.5
127.1736055,-8.33833396,2013.0,Pseudanthias squamipinnis,12.5
125.5340133,-8.21972491,2013.0,Pseudanthias squamipinnis,15.15
125.5340133,-8.21972491,2013.0,Pseudanthias squamipinnis,15.15
125.5809595,-8.17821957,2013.0,Pseudanthias squamipinnis,2.95
125.5809595,-8.17821957,2013.0,Pseudanthias squamipinnis,2.95
126.3600583,-8.42592719,2013.0,Pseudanthias squamipinnis,9.55
126.3600583,-8.42592719,2013.0,Pseudanthias squamipinnis,9.55
125.9333509,-8.47726291,2013.0,Pseudanthias squamipinnis,12.0
125.9333509,-8.47726291,2013.0,Pseudanthias squamipinnis,12.0
125.5627068,-8.19646027,2013.0,Pseudanthias squamipinnis,12.65
125.5627068,-8.19646027,2013.0,Pseudanthias squamipinnis,12.65
125.5627068,-8.19646027,2013.0,Pseudanthias squamipinnis,12.65
30.0,-30.0,1992.0,Pseudanthias squamipinnis,
34.9500007629,29.5499992371,,Pseudanthias squamipinnis,
121.510002136,22.6599998474,,Pseudanthias squamipinnis,
32.7666664124,-27.2666664124,,Pseudanthias squamipinnis,
34.9500007629,29.5499992371,,Pseudanthias squamipinnis,
120.779998779,21.9400005341,,Pseudanthias squamipinnis,
45.2216682434,-12.9483337402,,Pseudanthias squamipinnis,16.0
34.9500007629,29.5,,Pseudanthias squamipinnis,
32.6833343506,-27.6166667938,,Pseudanthias squamipinnis,
47.6666679382,-10.0833330154,,Pseudanthias squamipinnis,
123.309997559,9.31200027466,,Pseudanthias squamipinnis,
30.8163890839,-30.30027771,,Pseudanthias squamipinnis,29.0
46.5,-9.75,,Pseudanthias squamipinnis,
121.103,13.53282,2000.0,Pseudanthias squamipinnis,
178.521942139,-18.1872215271,,Pseudanthias squamipinnis,13.5
145.478,-14.6713,2015.0,Pseudanthias squamipinnis,
145.61301,-14.5643,2004.0,Pseudanthias squamipinnis,
145.627,-14.6258,2010.0,Pseudanthias squamipinnis,
145.466,-14.6935,2011.0,Pseudanthias squamipinnis,
145.633,-14.6268,2005.0,Pseudanthias squamipinnis,
145.664,-14.6646,2013.0,Pseudanthias squamipinnis,
57.5666656494,-20.0,,Pseudanthias squamipinnis,
57.516,-20.533,,Pseudanthias squamipinnis,
167.5,-17.5,,Pseudanthias squamipinnis,28.0
53.2999992371,-5.40000009537,,Pseudanthias squamipinnis,
120.720001221,22.0300006866,,Pseudanthias squamipinnis,
32.6166648865,-27.7999992371,,Pseudanthias squamipinnis,29.0
32.0,-27.0,,Pseudanthias squamipinnis,
152.083328247,-23.5,,Pseudanthias squamipinnis,
123.448890686,9.21166706085,,Pseudanthias squamipinnis,15.25
45.2166671753,-12.9833335876,,Pseudanthias squamipinnis,
168.524993896,-16.875,,Pseudanthias squamipinnis,
120.739997864,22.0100002289,,Pseudanthias squamipinnis,
31.0,-29.0,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
120.709999084,21.9899997711,,Pseudanthias squamipinnis,
45.2666664124,-12.8666667938,,Pseudanthias squamipinnis,
23.0333328247,-34.0333328247,,Pseudanthias squamipinnis,
168.35666,-16.78999,1996.0,Pseudanthias squamipinnis,
32.9166679382,-26.3999996185,,Pseudanthias squamipinnis,19.0
39.1433334351,-17.0855560303,,Pseudanthias squamipinnis,5.0
57.516,-20.516,,Pseudanthias squamipinnis,
30.8166675568,-30.25,,Pseudanthias squamipinnis,
30.8174991608,-30.2999992371,,Pseudanthias squamipinnis,26.0
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
144.59066,-10.15866,1993.0,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
30.7833328247,-30.3166675568,,Pseudanthias squamipinnis,
150.366668701,-5.16666650772,,Pseudanthias squamipinnis,
168.51749,-16.86749,1996.0,Pseudanthias squamipinnis,
34.75,29.25,,Pseudanthias squamipinnis,
30.7555561066,-30.3858337402,,Pseudanthias squamipinnis,40.0
30.7822227478,-30.3597221375,,Pseudanthias squamipinnis,32.5
152.083,-23.5,1967.0,Pseudanthias squamipinnis,
159.066,-31.533,1973.0,Pseudanthias squamipinnis,
125.60572,-8.52952,2012.0,Pseudanthias squamipinnis,
31.0166664124,-29.9333324432,,Pseudanthias squamipinnis,
40.9166679382,-2.26666665077,,Pseudanthias squamipinnis,79.0
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
120.739997864,22.0100002289,,Pseudanthias squamipinnis,
40.7666664124,-14.2166662216,,Pseudanthias squamipinnis,
124.0,10.0,,Pseudanthias squamipinnis,31.0
29.1499996185,-31.9833335876,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.4500007629,-30.8666667938,,Pseudanthias squamipinnis,37.5
145.516,-14.733,1975.0,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,37.5
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,
43.0169448853,-11.8166666031,,Pseudanthias squamipinnis,
178.39956665,-18.1590824127,,Pseudanthias squamipinnis,12.0475
43.6666679382,-12.3500003815,,Pseudanthias squamipinnis,
32.6991653442,-27.4847221375,,Pseudanthias squamipinnis,31.5
32.6833343506,-27.5166664124,,Pseudanthias squamipinnis,18.5
178.39956665,-18.1590824127,,Pseudanthias squamipinnis,12.0475
29.1499996185,-31.9833335876,,Pseudanthias squamipinnis,
32.7172241211,-27.4480552673,,Pseudanthias squamipinnis,15.5
25.7000007629,-34.0166664124,,Pseudanthias squamipinnis,19.5
32.8833351135,-26.7666664124,,Pseudanthias squamipinnis,25.0
31.0,-29.8833332062,,Pseudanthias squamipinnis,
39.1833343506,-6.16666650772,,Pseudanthias squamipinnis,
120.730003357,21.9400005341,,Pseudanthias squamipinnis,
149.92799,-36.943,2014.0,Pseudanthias squamipinnis,
159.03916,-31.5236,1973.0,Pseudanthias squamipinnis,
152.083,-23.5,1967.0,Pseudanthias squamipinnis,
125.61286,-8.52096,2012.0,Pseudanthias squamipinnis,
125.61286,-8.52096,2012.0,Pseudanthias squamipinnis,
153.55,-29.416,1973.0,Pseudanthias squamipinnis,
151.333,-32.5,,Pseudanthias squamipinnis,
120.95083,13.53216,2000.0,Pseudanthias squamipinnis,
153.633,-28.616,1975.0,Pseudanthias squamipinnis,
159.03916,-31.5236,,Pseudanthias squamipinnis,
144.416,-10.43783,1993.0,Pseudanthias squamipinnis,
160.1,-9.0,1973.0,Pseudanthias squamipinnis,
144.41483,-10.21932,1993.0,Pseudanthias squamipinnis,
152.083,-23.5,1967.0,Pseudanthias squamipinnis,
145.46667,-14.66667,1974.0,Pseudanthias squamipinnis,
145.86667,-16.55,1972.0,Pseudanthias squamipinnis,6.0
153.61667,-28.63333,1980.0,Pseudanthias squamipinnis,9.0
153.61667,-28.63333,1980.0,Pseudanthias squamipinnis,11.5
152.16667,-4.13333,1983.0,Pseudanthias squamipinnis,36.5
152.16667,-4.13333,1983.0,Pseudanthias squamipinnis,4.5
145.68333,-14.93333,1985.0,Pseudanthias squamipinnis,2.0
122.96667,-12.2,1986.0,Pseudanthias squamipinnis,16.5
49.05,-12.11667,2002.0,Pseudanthias squamipinnis,23.5
152.083,-23.5,1966.0,Pseudanthias squamipinnis,
152.083,-23.5,1969.0,Pseudanthias squamipinnis,
145.833,-15.833,1981.0,Pseudanthias squamipinnis,
146.55,-13.9,1984.0,Pseudanthias squamipinnis,
152.083,-23.5,1966.0,Pseudanthias squamipinnis,
152.533,-32.433,1974.0,Pseudanthias squamipinnis,
159.833,-9.366,1973.0,Pseudanthias squamipinnis,
122.83333,-1.35,1998.0,Pseudanthias squamipinnis,16.5
144.59066,-10.15866,1993.0,Pseudanthias squamipinnis,
160.6,-8.866,1973.0,Pseudanthias squamipinnis,
144.76966,-9.57116,1993.0,Pseudanthias squamipinnis,
159.066,-31.533,1973.0,Pseudanthias squamipinnis,
152.533,-32.45,1972.0,Pseudanthias squamipinnis,
37.90620041,-0.023559101,1992.0,Pseudanthias squamipinnis,
37.90620041,-0.023559101,1992.0,Pseudanthias squamipinnis,
32.68,-27.54,,Pseudanthias squamipinnis,
151.10389,-10.49138,2013.0,Pseudanthias squamipinnis,30.0
165.290838295,-20.5800085674,,Pseudanthias squamipinnis,
32.9,-26.7666667,1995.0,Pseudanthias squamipinnis,
178.3993333,-18.1598333,2002.0,Pseudanthias squamipinnis,12.5
55.53,-21.26,2004.0,Pseudanthias squamipinnis,152.5
39.383335,-4.65,1952.0,Pseudanthias squamipinnis,
32.567908,-28.162917,2009.0,Pseudanthias squamipinnis,30.5
30.82,-30.28,2006.0,Pseudanthias squamipinnis,
30.812222,-30.276111,2002.0,Pseudanthias squamipinnis,21.5
32.694722,-27.515833,2002.0,Pseudanthias squamipinnis,29.0
32.666667,-27.540278,2001.0,Pseudanthias squamipinnis,
55.680667,-3.762833,2005.0,Pseudanthias squamipinnis,18.0
35.5,-21.5,2002.0,Pseudanthias squamipinnis,9.5
55.376701,-4.6291,2005.0,Pseudanthias squamipinnis,17.0
30.819444,-30.2725,2003.0,Pseudanthias squamipinnis,20.0
32.567908,-28.162917,2009.0,Pseudanthias squamipinnis,31.5
38.401166,-17.531667,2002.0,Pseudanthias squamipinnis,17.5
35.5,-21.5,,Pseudanthias squamipinnis,9.5
55.3609,-4.6596,2005.0,Pseudanthias squamipinnis,14.0
55.241798,-4.3821,2005.0,Pseudanthias squamipinnis,16.0
32.666667,-27.540278,2001.0,Pseudanthias squamipinnis,
32.666667,-27.540278,2001.0,Pseudanthias squamipinnis,
31.016667,-29.873611,1969.0,Pseudanthias squamipinnis,
31.016667,-29.873611,1962.0,Pseudanthias squamipinnis,
34.950001,29.549999,,Pseudanthias squamipinnis,
57.583332,-20.299999,,Pseudanthias squamipinnis,
32.683334,-27.516666,1977.0,Pseudanthias squamipinnis,
57.566666,-20.0,1973.0,Pseudanthias squamipinnis,
32.666667,-27.540278,1998.0,Pseudanthias squamipinnis,
32.666667,-27.540278,1979.0,Pseudanthias squamipinnis,
32.666667,-27.540278,1979.0,Pseudanthias squamipinnis,
32.666667,-27.540278,1979.0,Pseudanthias squamipinnis,
31.0607,-29.86515,1964.0,Pseudanthias squamipinnis,
57.583332,-20.299999,,Pseudanthias squamipinnis,
40.599445,-12.489166,1973.0,Pseudanthias squamipinnis,
31.016666,-29.933332,1979.0,Pseudanthias squamipinnis,25.0
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
31.0,-29.883333,1980.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.866665,-26.883333,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
31.016666,-29.933332,1980.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.683334,-27.533333,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
30.816668,-30.25,1979.0,Pseudanthias squamipinnis,
32.626667,-27.823334,1980.0,Pseudanthias squamipinnis,
32.616665,-27.83,1980.0,Pseudanthias squamipinnis,
32.700001,-27.516666,1980.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1980.0,Pseudanthias squamipinnis,17.5
152.083328,-23.5,,Pseudanthias squamipinnis,
43.638889,-12.391945,1988.0,Pseudanthias squamipinnis,
43.656387,-12.397778,1988.0,Pseudanthias squamipinnis,
43.638889,-12.391666,1988.0,Pseudanthias squamipinnis,
43.016666,-11.816667,1988.0,Pseudanthias squamipinnis,
43.016945,-11.816667,1988.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1979.0,Pseudanthias squamipinnis,
40.766666,-14.216666,1950.0,Pseudanthias squamipinnis,
44.666668,-25.75,,Pseudanthias squamipinnis,
29.15,-31.983334,,Pseudanthias squamipinnis,
40.116665,-3.2,1952.0,Pseudanthias squamipinnis,
31.0,-29.85,,Pseudanthias squamipinnis,
43.016666,-11.816667,1986.0,Pseudanthias squamipinnis,
44.25,-12.166667,1986.0,Pseudanthias squamipinnis,
43.016666,-11.816667,1986.0,Pseudanthias squamipinnis,
43.016666,-11.816667,1986.0,Pseudanthias squamipinnis,
43.016666,-11.816667,1986.0,Pseudanthias squamipinnis,
43.266666,-11.583333,1986.0,Pseudanthias squamipinnis,
27.616667,-33.216667,1987.0,Pseudanthias squamipinnis,
30.733334,-30.316668,,Pseudanthias squamipinnis,
46.5,-9.75,1954.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1976.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1977.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1976.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1977.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1919.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1976.0,Pseudanthias squamipinnis,
32.766666,-27.266666,1976.0,Pseudanthias squamipinnis,
32.683334,-27.516666,1976.0,Pseudanthias squamipinnis,
40.566666,-12.25,1951.0,Pseudanthias squamipinnis,
40.916668,-2.266667,1959.0,Pseudanthias squamipinnis,79.0
30.733334,-30.316668,,Pseudanthias squamipinnis,
43.266666,-11.383333,1991.0,Pseudanthias squamipinnis,20.5
43.375,-11.859445,1991.0,Pseudanthias squamipinnis,
30.783333,-30.316668,1992.0,Pseudanthias squamipinnis,
30.816668,-30.25,1992.0,Pseudanthias squamipinnis,
29.15,-31.983334,1975.0,Pseudanthias squamipinnis,
32.900002,-26.766666,1995.0,Pseudanthias squamipinnis,23.5
32.883301,-26.766701,1995.0,Pseudanthias squamipinnis,16.5
3.73300004005,29.25,,Pseudanthias squamipinnis,12.0
30.91690063,-30.25017039,1992.0,Pseudanthias squamipinnis,
32.69305556,-27.53166667,2001.0,Pseudanthias squamipinnis,
32.69777778,-27.51888889,2001.0,Pseudanthias squamipinnis,
32.70194444,-27.50277778,2001.0,Pseudanthias squamipinnis,
32.69916667,-27.48472222,2001.0,Pseudanthias squamipinnis,
32.71722222,-27.44805556,2001.0,Pseudanthias squamipinnis,
32.69722222,-27.52333333,2001.0,Pseudanthias squamipinnis,
32.68972222,-27.52194444,2001.0,Pseudanthias squamipinnis,
45.2125,-12.98111111,1988.0,Pseudanthias squamipinnis,
45.22166667,-12.94833333,1988.0,Pseudanthias squamipinnis,
43.70777778,-12.38527778,1988.0,Pseudanthias squamipinnis,
105.5666667,-10.45,1986.0,Pseudanthias squamipinnis,
71.36388889,-6.165833333,1979.0,Pseudanthias squamipinnis,
71.81583333,-5.450833333,1979.0,Pseudanthias squamipinnis,
71.81194444,-5.450555556,1979.0,Pseudanthias squamipinnis,
71.81388889,-5.449444444,1979.0,Pseudanthias squamipinnis,
72.5,11.0,,Pseudanthias squamipinnis,
71.75833333,-5.384166667,1979.0,Pseudanthias squamipinnis,
71.78111111,-5.4225,1979.0,Pseudanthias squamipinnis,
71.74833333,-5.417777778,1979.0,Pseudanthias squamipinnis,
72.22805556,-5.363333333,1979.0,Pseudanthias squamipinnis,
72.26222222,-5.301111111,1979.0,Pseudanthias squamipinnis,
72.20444444,-5.355277778,1979.0,Pseudanthias squamipinnis,
71.81583333,-5.350833333,1979.0,Pseudanthias squamipinnis,
72.20277778,-5.350833333,1979.0,Pseudanthias squamipinnis,
72.20833333,-5.344722222,1979.0,Pseudanthias squamipinnis,
72.20917,-5.34417,1979.0,Pseudanthias squamipinnis,
72.21055556,-5.343888889,1979.0,Pseudanthias squamipinnis,
178.5219444,-18.18722222,1983.0,Pseudanthias squamipinnis,
55.230556488,-20.615278244,1855.0,Pseudanthias squamipinnis,
54.0,12.0,1855.0,Pseudanthias squamipinnis,
93.0,10.0,1855.0,Pseudanthias squamipinnis,
