Latitude,Longitude,DepthInMeters,Habitat,source_file
28.09045807,-91.98629275,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09045807,-91.98629275,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09045807,-91.98629275,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09040673,-91.98628777,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09041233,-91.9862859,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0904047,-91.98626895,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038898,-91.98627638,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09038272,-91.98626602,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09035242,-91.98625453,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903478,-91.9862437,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903242,-91.9862326,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903242,-91.9862326,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903242,-91.9862326,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903242,-91.9862326,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903242,-91.9862326,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903242,-91.9862326,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0903088,-91.98623755,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028615,-91.98621995,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030893,-91.98623037,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09026412,-91.98618747,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09028012,-91.98622495,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09027048,-91.9861806,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902374,-91.9862384,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09023408,-91.98617577,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0901838,-91.98614212,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09015248,-91.9860784,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09034422,-91.9861177,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09030573,-91.98611252,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902851,-91.98612863,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.0902368,-91.98618363,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09022267,-91.98619102,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09022267,-91.98619102,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09022267,-91.98619102,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09022267,-91.98619102,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09017312,-91.9862843,69,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.09021182,-91.98638422,70,Deep Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07907403,-91.9911628,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07921267,-91.99120413,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07921267,-91.99120413,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07921267,-91.99120413,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07921267,-91.99120413,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07921388,-91.99120005,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07923535,-91.9911982,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07923535,-91.9911982,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07923535,-91.9911982,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07923535,-91.9911982,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07923535,-91.9911982,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07923535,-91.9911982,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07926192,-91.99126125,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.07926192,-91.99126125,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.0791909,-91.99124713,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.0791909,-91.99124713,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.0791909,-91.99124713,68,Coralline Algal Reef,DWH FINAL DATA RECOVERY
28.08674716,-92.01970673,89,Deep Reef,DWH FINAL DATA RECOVERY
28.08687457,-92.01966926,89,Deep Reef,DWH FINAL DATA RECOVERY
28.08687457,-92.01966926,89,Deep Reef,DWH FINAL DATA RECOVERY
28.08687457,-92.01966926,89,Deep Reef,DWH FINAL DATA RECOVERY
28.08686549,-92.01941717,89,Soft Bottom,DWH FINAL DATA RECOVERY
28.08685034,-92.01950335,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08688144,-92.01941749,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08689748,-92.01943925,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.0869121,-92.01941216,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08694805,-92.01933455,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08698531,-92.01934294,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.0870026,-92.01934402,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08700436,-92.01930305,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08708715,-92.01923724,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08708788,-92.01915852,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.0870928,-92.0191837,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08711506,-92.01918149,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08711749,-92.01919739,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08716911,-92.01913441,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08714871,-92.01913057,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08713321,-92.01904019,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08711935,-92.01849377,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08738519,-92.01844018,86,Soft Bottom,DWH FINAL DATA RECOVERY
28.08752012,-92.01833023,87,Soft Bottom,DWH FINAL DATA RECOVERY
28.08202279,-92.01541196,81,Deep Reef,DWH FINAL DATA RECOVERY
28.08202279,-92.01541196,81,Deep Reef,DWH FINAL DATA RECOVERY
28.08202279,-92.01541196,81,Deep Reef,DWH FINAL DATA RECOVERY
28.08202279,-92.01541196,81,Deep Reef,DWH FINAL DATA RECOVERY
28.08202279,-92.01541196,81,Deep Reef,DWH FINAL DATA RECOVERY
28.08202279,-92.01541196,81,Deep Reef,DWH FINAL DATA RECOVERY
28.08201371,-92.0154529,81,Deep Reef,DWH FINAL DATA RECOVERY
28.0826182,-92.01496904,82,Deep Reef,DWH FINAL DATA RECOVERY
28.0826182,-92.01496904,82,Deep Reef,DWH FINAL DATA RECOVERY
28.0826182,-92.01496904,82,Deep Reef,DWH FINAL DATA RECOVERY
28.0826182,-92.01496904,82,Deep Reef,DWH FINAL DATA RECOVERY
28.08280703,-92.01479225,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08286286,-92.0147665,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08282927,-92.01476994,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08287938,-92.01476166,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08289045,-92.01475059,83,Soft Bottom,DWH FINAL DATA RECOVERY
28.08289045,-92.01475059,83,Soft Bottom,DWH FINAL DATA RECOVERY
28.08285857,-92.01472742,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08285857,-92.01472742,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08285857,-92.01472742,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08285857,-92.01472742,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08289081,-92.01474671,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08291997,-92.01474814,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08291997,-92.01474814,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08291997,-92.01474814,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08292855,-92.01469105,83,Soft Bottom,DWH FINAL DATA RECOVERY
28.08295585,-92.01469188,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08295585,-92.01469188,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08296952,-92.0146557,83,Deep Reef,DWH FINAL DATA RECOVERY
28.0829501,-92.01468209,83,Deep Reef,DWH FINAL DATA RECOVERY
28.0829501,-92.01468209,83,Deep Reef,DWH FINAL DATA RECOVERY
28.0829501,-92.01468209,83,Deep Reef,DWH FINAL DATA RECOVERY
28.0829501,-92.01468209,83,Deep Reef,DWH FINAL DATA RECOVERY
28.0829501,-92.01468209,83,Deep Reef,DWH FINAL DATA RECOVERY
28.0829501,-92.01468209,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08295406,-92.01467224,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08295406,-92.01467224,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08295406,-92.01467224,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08295406,-92.01467224,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08295406,-92.01467224,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08297695,-92.01463476,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08297695,-92.01463476,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08297695,-92.01463476,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08305096,-92.01463575,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08305096,-92.01463575,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08305096,-92.01463575,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08305096,-92.01463575,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08305096,-92.01463575,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08308363,-92.0146495,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08308363,-92.0146495,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08310574,-92.0145501,83,Deep Reef,DWH FINAL DATA RECOVERY
28.08314737,-92.01439893,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08314737,-92.01439893,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08316757,-92.0144441,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08316757,-92.0144441,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08316757,-92.0144441,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08316757,-92.0144441,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08316757,-92.0144441,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08315392,-92.01427895,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08315392,-92.01427895,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08315392,-92.01427895,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08315392,-92.01427895,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08315392,-92.01427895,84,Deep Reef,DWH FINAL DATA RECOVERY
28.08315392,-92.01427895,84,Deep Reef,DWH FINAL DATA RECOVERY
28.07042419,-92.01027966,90,Soft Bottom,DWH FINAL DATA RECOVERY
28.07031764,-92.01025121,90,Soft Bottom,DWH FINAL DATA RECOVERY
28.07028233,-92.01025345,90,Soft Bottom,DWH FINAL DATA RECOVERY
28.07028233,-92.01025345,90,Soft Bottom,DWH FINAL DATA RECOVERY
28.07024769,-92.0102106,90,Soft Bottom,DWH FINAL DATA RECOVERY
28.07014848,-92.01018399,90,Soft Bottom,DWH FINAL DATA RECOVERY
